timestamps,open,high,low,close,volume,amount,fgi_value,fundingRate
2025-03-27 05:00:00,87521.6,87521.6,87262.55,87314.72,498.02432,43484854.0539904,40,0.0
2025-03-27 06:00:00,87314.71,87547.6,87280.0,87352.68,421.13139,36786955.5486252,40,0.0
2025-03-27 07:00:00,87352.68,87439.3,87249.68,87399.99,466.03302,40731281.28766981,40,0.0
2025-03-27 08:00:00,87399.99,87597.6,87255.63,87434.82,539.0982,47135954.07932401,40,0.0
2025-03-27 09:00:00,87434.82,87537.74,87385.85,87415.56,453.07467,39605775.999865204,40,0.0
2025-03-27 10:00:00,87415.57,87597.6,87108.99,87195.59,529.03139,46129204.179570094,40,0.0
2025-03-27 11:00:00,87195.59,87316.29,86787.0,86943.52,674.57069,58649550.277428806,40,0.0
2025-03-27 12:00:00,86943.51,87110.1,86724.85,86761.05,665.70609,57757359.359794505,40,0.0
2025-03-27 13:00:00,86761.04,86861.71,85800.0,86383.83,2610.92782,225541944.94515058,40,0.0
2025-03-27 14:00:00,86383.82,87321.56,86189.19,87297.33,2709.46975,236529474.8907675,40,0.0
2025-03-27 15:00:00,87297.34,87575.0,86752.58,86974.07,1554.66361,135215421.64259273,40,0.0
2025-03-27 16:00:00,86974.07,87271.43,86805.2,86835.24,671.69986,58327218.5510664,40,0.0
2025-03-27 17:00:00,86835.24,87150.95,86796.0,86913.05,596.49192,51842932.06755601,40,0.0
2025-03-27 18:00:00,86913.04,87420.0,86876.0,87206.52,473.09632,41257083.6920064,40,0.0
2025-03-27 19:00:00,87206.52,87429.21,87022.99,87060.41,473.80058,41249272.7530378,40,0.0
2025-03-27 20:00:00,87060.4,87346.07,86943.04,87307.57,454.46299,39678059.311834306,40,0.0
2025-03-27 21:00:00,87307.57,87728.27,87239.13,87568.68,488.70362,42795130.9146216,40,0.0
2025-03-27 22:00:00,87568.67,87600.0,87309.97,87350.71,263.44675,23012260.659692504,40,0.0
2025-03-27 23:00:00,87350.7,87361.07,87128.01,87232.01,273.51259,23859052.9860059,40,0.0
2025-03-28 00:00:00,87232.01,87402.08,86929.58,87354.01,438.18173,38276931.2242373,44,0.0
2025-03-28 01:00:00,87354.01,87515.67,87116.0,87230.29,516.42696,45048073.484618396,44,0.0
2025-03-28 02:00:00,87230.3,87327.98,86950.75,86987.77,388.73132,33814870.6559564,44,0.0
2025-03-28 03:00:00,86987.78,87018.36,86750.0,86787.16,568.38044,49328124.187150404,44,0.0
2025-03-28 04:00:00,86787.17,86832.64,85952.54,86305.38,1475.68093,127359203.42240341,44,0.0
2025-03-28 05:00:00,86305.38,86305.38,85827.97,86059.02,1025.35492,88241039.5673784,44,0.0
2025-03-28 06:00:00,86059.02,86250.0,85648.25,85719.27,1011.00124,86662288.2618948,44,0.0
2025-03-28 07:00:00,85719.27,85888.6,85162.48,85212.99,2159.05919,183979889.1668781,44,0.0
2025-03-28 08:00:00,85212.98,85441.25,85050.01,85213.87,1389.5787,118411378.696569,44,0.0
2025-03-28 09:00:00,85213.87,85417.47,85005.0,85148.0,1298.56622,110570316.50056,44,0.0
2025-03-28 10:00:00,85148.0,85250.79,84896.0,84941.49,988.61456,83974393.76209441,44,0.0
2025-03-28 11:00:00,84941.49,85255.26,84800.0,85255.26,1274.00029,108615225.9640254,44,0.0
2025-03-28 12:00:00,85255.25,85609.74,84888.0,85028.27,1145.41519,97392672.0374213,44,0.0
2025-03-28 13:00:00,85028.27,85575.68,84904.96,84994.0,1317.0906,111944798.4564,44,0.0
2025-03-28 14:00:00,84994.0,85120.19,84148.8,84172.01,3331.05298,280381424.7430898,44,0.0
2025-03-28 15:00:00,84172.01,84530.45,83953.86,84051.16,2589.07955,217615139.509778,44,0.0
2025-03-28 16:00:00,84051.15,84217.61,83671.9,83794.73,1152.23131,96550911.51899628,44,0.0
2025-03-28 17:00:00,83794.72,84010.41,83585.0,84008.45,1114.8659,93658156.216855,44,0.0
2025-03-28 18:00:00,84008.46,84169.52,83720.0,83880.0,755.86923,63402311.0124,44,0.0
2025-03-28 19:00:00,83879.99,83893.48,83636.36,83790.73,834.89668,69956602.29177639,44,0.0
2025-03-28 20:00:00,83790.74,84160.38,83714.28,83794.41,1271.03433,106505571.77209531,44,0.0
2025-03-28 21:00:00,83794.41,84110.36,83697.83,84052.29,295.77685,24860721.5714865,44,0.0
2025-03-28 22:00:00,84052.29,84480.36,84052.29,84480.35,382.78331,32337668.0029585,44,0.0
2025-03-28 23:00:00,84480.35,84538.69,84200.01,84424.38,459.05926,38755793.408758804,44,0.0
2025-03-29 00:00:00,84424.38,84624.73,84353.49,84396.89,414.88307,35014840.8216523,26,0.0
2025-03-29 01:00:00,84396.89,84502.42,84216.0,84281.9,283.36385,23882443.669315,26,0.0
2025-03-29 02:00:00,84281.91,84423.53,83817.23,83851.4,407.56827,34175170.035078,26,0.0
2025-03-29 03:00:00,83851.39,84254.72,83709.67,84166.3,420.1986,35366561.42718,26,0.0
2025-03-29 04:00:00,84166.3,84258.45,83968.81,84072.96,287.24956,24149920.7678976,26,0.0
2025-03-29 05:00:00,84072.97,84093.99,83858.22,84012.64,235.85366,19814688.630262397,26,0.0
2025-03-29 06:00:00,84012.65,84012.65,83672.74,83787.28,335.98213,28151028.801306397,26,0.0
2025-03-29 07:00:00,83787.28,83892.0,83662.86,83731.82,244.43629,20467095.435747802,26,0.0
2025-03-29 08:00:00,83731.83,83944.36,83666.65,83934.95,340.17747,28552778.935576502,26,0.0
2025-03-29 09:00:00,83934.94,83947.42,83266.65,83544.8,720.14163,60164088.450024,26,0.0
2025-03-29 10:00:00,83544.8,83559.23,82820.85,82927.81,735.21277,60969584.9001337,26,0.0
2025-03-29 11:00:00,82927.8,83108.08,82007.0,82293.56,1843.3693,151697422.091708,26,0.0
2025-03-29 12:00:00,82293.56,82527.7,82145.22,82462.7,634.07629,52287642.879383,26,0.0
2025-03-29 13:00:00,82462.69,82863.49,82454.44,82851.95,578.26067,47910024.1178065,26,0.0
2025-03-29 14:00:00,82851.95,82882.01,82459.0,82504.01,452.6138,37342453.481338,26,0.0
2025-03-29 15:00:00,82504.02,82617.01,82383.2,82414.23,295.79723,24377900.9465829,26,0.0
2025-03-29 16:00:00,82414.22,82683.78,82173.19,82198.43,538.75064,44284456.7694952,26,0.0
2025-03-29 17:00:00,82198.44,82625.05,81644.81,82332.63,1231.20197,101368096.25128111,26,0.0
2025-03-29 18:00:00,82332.62,82673.0,82214.88,82343.64,368.88573,30375393.7522572,26,0.0
2025-03-29 19:00:00,82343.64,82758.41,82209.59,82758.4,370.86895,30692520.911679998,26,0.0
2025-03-29 20:00:00,82758.4,82787.29,82422.22,82511.17,376.35969,31053878.362737298,26,0.0
2025-03-29 21:00:00,82511.16,82685.45,82353.51,82518.74,212.79105,17559249.329277,26,0.0
2025-03-29 22:00:00,82518.74,82522.0,82258.86,82389.75,188.29229,15513354.700027501,26,0.0
2025-03-29 23:00:00,82389.75,82679.52,82342.0,82648.54,180.06373,14882004.391454197,26,0.0
2025-03-30 00:00:00,82648.53,82888.93,82500.0,82799.73,310.37514,25698977.790712196,32,0.0
2025-03-30 01:00:00,82799.73,83075.48,82762.71,82941.13,445.84784,36979123.6576592,32,0.0
2025-03-30 02:00:00,82941.14,83372.81,82925.67,83330.0,417.67201,34804608.5933,32,0.0
2025-03-30 03:00:00,83330.0,83503.53,83048.88,83088.81,431.74613,35873272.1638053,32,0.0
2025-03-30 04:00:00,83088.82,83314.42,83078.94,83109.81,213.20024,17719031.4383544,32,0.0
2025-03-30 05:00:00,83109.81,83230.0,82924.23,82958.3,272.84116,22634438.803628,32,0.0
2025-03-30 06:00:00,82958.3,83306.26,82868.96,83178.14,402.67107,33493430.6344098,32,0.0
2025-03-30 07:00:00,83178.14,83321.16,83068.66,83076.59,349.72683,29054112.4679097,32,0.0
2025-03-30 08:00:00,83076.58,83406.14,83076.58,83378.09,354.71899,29575791.8729291,32,0.0
2025-03-30 09:00:00,83378.1,83517.78,83255.83,83502.32,224.07536,18710812.4148352,32,0.0
2025-03-30 10:00:00,83502.32,83534.64,83061.51,83120.87,292.38935,24303657.150734495,32,0.0
2025-03-30 11:00:00,83120.86,83360.31,82975.36,83111.76,334.93595,27837116.291771997,32,0.0
2025-03-30 12:00:00,83111.76,83268.05,82986.75,83072.76,356.53689,29618503.4941164,32,0.0
2025-03-30 13:00:00,83072.76,83155.17,82543.83,82678.42,1050.99285,86894428.269297,32,0.0
2025-03-30 14:00:00,82678.42,83043.59,82608.23,82803.28,466.76708,38649845.2200224,32,0.0
2025-03-30 15:00:00,82803.28,83067.9,82714.87,82729.57,280.14108,23175951.0877356,32,0.0
2025-03-30 16:00:00,82729.57,82816.0,82173.91,82284.01,603.14499,49629188.3886099,32,0.0
2025-03-30 17:00:00,82284.01,82577.99,82050.4,82415.53,398.11075,32810508.4599475,32,0.0
2025-03-30 18:00:00,82415.54,82799.99,82415.53,82729.65,321.94593,26634474.107824497,32,0.0
2025-03-30 19:00:00,82729.65,82908.11,82547.69,82548.81,258.33176,21324979.3732056,32,0.0
2025-03-30 20:00:00,82548.8,82650.95,82393.74,82554.73,201.03005,16595981.499636497,32,0.0
2025-03-30 21:00:00,82554.73,82703.94,82069.4,82237.68,258.82166,21284892.852148797,32,0.0
2025-03-30 22:00:00,82237.67,82757.7,81565.0,82438.0,997.38999,82222835.99562,32,0.0
2025-03-30 23:00:00,82437.99,82442.94,81902.2,82389.99,621.08198,51170938.12138021,32,0.0
2025-03-31 00:00:00,82390.0,82444.89,81278.52,81646.89,1156.9047,94457670.78138301,34,0.0
2025-03-31 01:00:00,81646.9,82272.72,81534.78,81953.03,778.60883,63809352.8032549,34,0.0
2025-03-31 02:00:00,81954.79,82179.25,81630.01,81922.3,652.55837,53459082.554651,34,0.0
2025-03-31 03:00:00,81922.3,82030.0,81468.0,81530.0,549.38711,44791531.0783,34,0.0
2025-03-31 04:00:00,81530.0,81879.16,81400.0,81846.01,489.0478,40026611.129278,34,0.0
2025-03-31 05:00:00,81846.0,82305.57,81830.0,82166.99,520.56741,42773457.171795905,34,0.0
2025-03-31 06:00:00,82166.99,82267.66,81919.38,82052.83,641.58631,52643972.4247573,34,0.0
2025-03-31 07:00:00,82052.82,82303.58,81730.74,81933.51,776.64817,63633510.6031767,34,0.0
2025-03-31 08:00:00,81933.51,82263.74,81875.05,81899.15,762.80757,62473291.5965655,34,0.0
2025-03-31 09:00:00,81899.15,81960.56,81339.65,81455.58,965.89557,78677583.87378061,34,0.0
2025-03-31 10:00:00,81455.59,82215.91,81290.88,82174.16,713.59513,58639080.38784081,34,0.0
2025-03-31 11:00:00,82174.16,82272.0,81884.49,82205.51,980.63412,80613527.9580012,34,0.0
2025-03-31 12:00:00,82205.5,83169.82,81885.56,82768.74,1527.48947,126428378.7951678,34,0.0
2025-03-31 13:00:00,82768.74,82866.02,81656.0,82507.99,2027.95258,167322291.19111422,34,0.0
2025-03-31 14:00:00,82507.99,83746.23,82507.49,83499.18,2160.57547,180406280.0731146,34,0.0
2025-03-31 15:00:00,83499.18,83943.08,83390.3,83418.78,1241.90923,103598552.8373394,34,0.0
2025-03-31 16:00:00,83418.78,83694.29,83246.86,83288.89,658.28656,54827956.884318404,34,0.0
2025-03-31 17:00:00,83288.88,83545.55,82575.45,82680.34,667.39263,55180249.5618942,34,0.0
2025-03-31 18:00:00,82680.35,83566.0,82676.0,83291.42,810.73087,67526925.4001354,34,0.0
2025-03-31 19:00:00,83291.42,83443.38,82400.0,82462.27,798.20925,65822146.6899975,34,0.0
2025-03-31 20:00:00,82462.26,82846.2,82350.84,82431.32,701.19812,57800686.6131184,34,0.0
2025-03-31 21:00:00,82431.32,82752.18,82422.0,82563.99,342.52865,28280532.033313505,34,0.0
2025-03-31 22:00:00,82563.99,82571.98,82265.1,82409.99,260.87647,21498827.2839353,34,0.0
2025-03-31 23:00:00,82410.0,82886.8,82283.9,82550.01,383.74846,31678439.2104846,34,0.0
2025-04-01 00:00:00,82550.0,82837.38,82432.74,82651.1,526.95922,43553759.188142,34,0.0
2025-04-01 01:00:00,82651.09,82741.8,82460.0,82704.2,440.09093,36397368.292906,34,0.0
2025-04-01 02:00:00,82704.2,83120.0,82649.34,83100.0,522.78246,43443222.426,34,0.0
2025-04-01 03:00:00,83100.0,83256.8,82926.08,82962.84,526.15363,43651199.4211092,34,0.0
2025-04-01 04:00:00,82962.84,83235.96,82886.87,83060.0,425.37874,35331958.1444,34,0.0
2025-04-01 05:00:00,83059.99,83329.99,82994.07,83006.67,348.44364,28923146.2390788,34,0.0
2025-04-01 06:00:00,83006.67,83494.25,82891.71,83454.76,425.66016,35523366.4943616,34,0.0
2025-04-01 07:00:00,83454.76,83597.07,83380.58,83445.5,622.58551,51951959.174705,34,0.0
2025-04-01 08:00:00,83445.5,84207.55,83410.0,84121.94,1217.29279,102401031.0428126,34,0.0
2025-04-01 09:00:00,84121.94,84395.46,84116.27,84362.0,1018.97186,85962504.05332,34,0.0
2025-04-01 10:00:00,84362.01,84504.74,84150.0,84175.99,914.76118,77000927.9400682,34,0.0
2025-04-01 11:00:00,84175.99,84203.0,83823.67,83930.3,854.54351,71722093.157353,34,0.0
2025-04-01 12:00:00,83930.31,84154.22,83615.25,83615.26,734.99256,61456594.0024656,34,0.0
2025-04-01 13:00:00,83615.26,83912.62,83416.66,83618.23,1152.68104,96385148.31935918,34,0.0
2025-04-01 14:00:00,83622.96,84350.0,82544.0,84195.92,2522.86047,212414558.3032824,34,0.0
2025-04-01 15:00:00,84195.92,85499.55,84182.89,85280.87,2484.93075,211917056.2497525,34,0.0
2025-04-01 16:00:00,85280.88,85493.0,84815.0,85119.99,1208.48492,102866224.30555081,34,0.0
2025-04-01 17:00:00,85120.0,85333.33,84901.32,85117.85,775.2624,65988668.67384,34,0.0
2025-04-01 18:00:00,85117.86,85183.46,84720.0,85126.68,742.89553,63240230.05574039,34,0.0
2025-04-01 19:00:00,85126.68,85184.89,84816.83,84972.01,897.45326,76258407.38325259,34,0.0
2025-04-01 20:00:00,84972.0,85350.0,84773.58,85231.28,528.39638,45035899.8147664,34,0.0
2025-04-01 21:00:00,85231.28,85476.86,85120.0,85223.84,325.84141,27769456.191214398,34,0.0
2025-04-01 22:00:00,85223.84,85483.38,85082.0,85099.99,477.11302,40602313.2308698,34,0.0
2025-04-01 23:00:00,85100.0,85579.46,84969.56,85158.34,495.8616,42226750.725744,34,0.0
2025-04-02 00:00:00,85158.35,85255.95,84923.28,84964.49,472.95093,40184034.5624757,44,0.0
2025-04-02 01:00:00,84964.49,85213.12,84854.9,85147.3,597.76896,50898412.967808,44,0.0
2025-04-02 02:00:00,85147.31,85174.89,84648.9,84714.36,850.77436,72072805.4118096,44,0.0
2025-04-02 03:00:00,84714.36,84904.0,84504.21,84550.0,475.50966,40204341.753,44,0.0
2025-04-02 04:00:00,84550.0,84726.42,84460.11,84607.0,444.66226,37621539.83182,44,0.0
2025-04-02 05:00:00,84607.0,84607.0,84100.0,84100.0,550.68482,46312593.361999996,44,0.0
2025-04-02 06:00:00,84100.0,84371.59,83904.72,84125.99,646.4978,54387267.457822,44,0.0
2025-04-02 07:00:00,84125.99,84462.16,84015.97,84426.33,642.70738,54261425.3573154,44,0.0
2025-04-02 08:00:00,84426.32,84762.72,84262.73,84677.04,535.25665,45323948.762315996,44,0.0
2025-04-02 09:00:00,84677.04,85450.0,84635.6,85019.62,910.86351,77441269.4920662,44,0.0
2025-04-02 10:00:00,85019.63,85299.45,84828.0,84867.92,592.83032,50312276.1713344,44,0.0
2025-04-02 11:00:00,84867.92,84985.77,84547.08,84566.91,463.52271,39198683.2995261,44,0.0
2025-04-02 12:00:00,84566.91,85054.78,84462.69,85049.99,742.57082,63155640.81529181,44,0.0
2025-04-02 13:00:00,85049.99,86136.36,84471.76,85215.82,2792.28052,237946474.1818264,44,0.0
2025-04-02 14:00:00,85215.79,86000.0,85181.52,85877.75,2062.01342,177081072.97940502,44,0.0
2025-04-02 15:00:00,85877.74,87333.0,85811.2,86757.67,5585.70214,484602502.9804138,44,0.0
2025-04-02 16:00:00,86757.67,87221.99,86589.58,87065.18,2549.14196,221941503.5929528,44,0.0
2025-04-02 17:00:00,87065.19,87333.0,86350.0,86615.33,2025.44811,175434856.4455263,44,0.0
2025-04-02 18:00:00,86615.33,86751.79,86212.4,86286.02,685.2329,59126019.714058,44,0.0
2025-04-02 19:00:00,86286.03,87000.0,86186.19,86900.02,812.77336,70630021.2394672,44,0.0
2025-04-02 20:00:00,86900.01,88500.0,85228.39,85659.99,7832.63499,670943434.9170501,44,0.0
2025-04-02 21:00:00,85659.99,85743.22,84207.26,84855.99,1793.31035,152173125.1264965,44,0.0
2025-04-02 22:00:00,84855.98,84855.98,82682.0,82821.59,3036.67427,251502191.35348928,44,0.0
2025-04-02 23:00:00,82821.6,82845.42,82320.0,82516.29,2829.6448,233491790.91379198,44,0.0
2025-04-03 00:00:00,82516.28,83424.72,82175.98,83227.55,1848.78037,153869460.6831935,25,0.0
2025-04-03 01:00:00,83227.55,83998.02,83099.99,83761.62,1735.38082,145358308.8001284,25,0.0
2025-04-03 02:00:00,83761.63,83894.91,83278.99,83768.01,1422.27146,119140849.8839946,25,0.0
2025-04-03 03:00:00,83768.0,83792.58,83349.65,83483.97,638.13813,53274304.500776105,25,0.0
2025-04-03 04:00:00,83483.97,83735.85,83263.05,83558.8,630.55266,52688223.606408,25,0.0
2025-04-03 05:00:00,83558.81,83709.48,83343.74,83343.75,457.59497,38137680.7809375,25,0.0
2025-04-03 06:00:00,83343.75,83415.47,83008.74,83058.65,568.50834,47219535.23414099,25,0.0
2025-04-03 07:00:00,83058.65,83498.1,83000.0,83456.75,774.52407,64639261.678972505,25,0.0
2025-04-03 08:00:00,83456.76,83788.23,83456.74,83679.99,821.93677,68779660.6942323,25,0.0
2025-04-03 09:00:00,83680.0,83766.69,83449.92,83483.05,539.18541,45012842.54230051,25,0.0
2025-04-03 10:00:00,83483.04,83749.99,83152.25,83220.01,1239.61616,103160869.2313616,25,0.0
2025-04-03 11:00:00,83220.01,83347.39,83047.0,83096.01,608.06162,50527494.45613619,25,0.0
2025-04-03 12:00:00,83096.01,83147.95,81889.3,81949.06,1872.33047,153435722.0258582,25,0.0
2025-04-03 13:00:00,81949.06,82792.46,81793.06,82373.58,2339.5139,192714135.402762,25,0.0
2025-04-03 14:00:00,82373.57,82403.5,81314.61,81532.0,2364.56,192787305.92,25,0.0
2025-04-03 15:00:00,81532.0,82101.42,81211.24,82039.31,2246.65433,184313971.04171228,25,0.0
2025-04-03 16:00:00,82039.32,82448.21,81715.55,81830.56,1010.18098,82663675.2947488,25,0.0
2025-04-03 17:00:00,81830.56,82191.11,81630.74,81830.01,889.36672,72776887.5912672,25,0.0
2025-04-03 18:00:00,81830.01,82317.99,81540.0,82109.45,990.19965,81304748.6516925,25,0.0
2025-04-03 19:00:00,82109.45,82362.41,81829.57,82008.7,1247.72636,102324416.739332,25,0.0
2025-04-03 20:00:00,82009.76,82421.49,81800.0,82363.99,1289.97749,106247693.0865851,25,0.0
2025-04-03 21:00:00,82363.99,82864.0,82333.87,82717.54,615.38965,50903517.98946099,25,0.0
2025-04-03 22:00:00,82717.54,82869.99,82589.61,82743.46,432.33176,35772625.6902896,25,0.0
2025-04-03 23:00:00,82743.46,83332.2,82510.83,83213.09,755.05926,62830814.1577134,25,0.0
2025-04-04 00:00:00,83213.09,83413.46,83000.02,83046.32,1239.49006,102935088.15957922,28,0.0
2025-04-04 01:00:00,83046.32,83358.5,82577.63,82695.91,989.86653,81857913.4768923,28,0.0
2025-04-04 02:00:00,82695.9,83186.96,82695.9,82910.86,396.19722,32849052.2398092,28,0.0
2025-04-04 03:00:00,82910.86,83069.96,82679.55,82818.52,416.14503,34464515.489955604,28,0.0
2025-04-04 04:00:00,82818.53,82920.19,82615.36,82720.32,664.54369,54971266.6907808,28,0.0
2025-04-04 05:00:00,82720.32,83212.17,82642.29,83200.0,628.6749,52305751.68,28,0.0
2025-04-04 06:00:00,83200.0,83264.16,83041.95,83054.72,400.85192,33292643.9770624,28,0.0
2025-04-04 07:00:00,83054.73,84000.0,83050.0,83992.85,1397.79534,117404814.323319,28,0.0
2025-04-04 08:00:00,83992.85,84650.0,83992.85,84415.99,1616.22236,136435010.5795364,28,0.0
2025-04-04 09:00:00,84416.0,84720.0,84126.16,84571.38,882.78102,74658009.09920761,28,0.0
2025-04-04 10:00:00,84571.38,84690.0,82416.72,82567.03,4808.43362,397018082.9555486,28,0.0
2025-04-04 11:00:00,82565.21,82768.09,81659.0,82680.45,2375.09853,196374215.2547385,28,0.0
2025-04-04 12:00:00,82680.44,83200.0,82222.0,82879.99,2300.22439,190642574.4409561,28,0.0
2025-04-04 13:00:00,82879.99,83507.19,82143.48,83335.99,2211.6312,184308475.566888,28,0.0
2025-04-04 14:00:00,83335.99,83510.0,81849.05,82573.98,2330.63991,192450213.31554177,28,0.0
2025-04-04 15:00:00,82573.98,83716.0,82488.88,82860.0,3250.10909,269304039.1974,28,0.0
2025-04-04 16:00:00,82860.0,83555.0,82736.0,83392.7,1380.46968,115121093.883336,28,0.0
2025-04-04 17:00:00,83392.69,84620.01,82965.78,84460.0,2047.81796,172958704.9016,28,0.0
2025-04-04 18:00:00,84459.99,84584.91,83725.14,83989.87,1110.66034,93284217.57075578,28,0.0
2025-04-04 19:00:00,83989.86,84460.0,83788.0,84009.99,835.2368,70168235.215632,28,0.0
2025-04-04 20:00:00,84010.0,84282.0,83492.95,84164.02,600.66797,50554631.0404394,28,0.0
2025-04-04 21:00:00,84164.02,84450.0,83941.42,84185.8,427.97348,36029289.792584,28,0.0
2025-04-04 22:00:00,84185.81,84271.28,84018.86,84056.74,252.04879,21186399.6083446,28,0.0
2025-04-04 23:00:00,84056.75,84100.0,83650.11,83889.87,351.95993,29525872.772909097,28,0.0
2025-04-05 00:00:00,83889.87,83889.88,83395.46,83787.6,475.6726,39855465.53976,30,0.0
2025-04-05 01:00:00,83787.6,84266.0,83786.86,83979.87,382.38928,32113002.023793597,30,0.0
2025-04-05 02:00:00,83979.88,84094.57,83799.92,83976.61,371.16159,31168892.0904099,30,0.0
2025-04-05 03:00:00,83976.61,83976.61,83621.73,83624.01,476.5291,39849274.223691,30,0.0
2025-04-05 04:00:00,83624.01,83868.0,83608.8,83677.75,332.91219,27857343.0067725,30,0.0
2025-04-05 05:00:00,83677.75,83863.36,83630.69,83688.67,231.14548,19344257.7977116,30,0.0
2025-04-05 06:00:00,83688.68,83724.39,83336.09,83477.3,394.8109,32957747.94257,30,0.0
2025-04-05 07:00:00,83477.3,83558.65,83297.66,83525.34,322.08166,26901980.1592644,30,0.0
2025-04-05 08:00:00,83525.33,83648.63,83359.64,83519.96,287.89755,24045191.860098004,30,0.0
2025-04-05 09:00:00,83519.97,83865.1,83519.76,83843.29,329.66419,27640130.2847851,30,0.0
2025-04-05 10:00:00,83843.28,83894.7,83579.27,83641.51,209.98682,17563614.704898197,30,0.0
2025-04-05 11:00:00,83641.5,83700.52,83443.47,83452.69,405.74172,33860237.9792268,30,0.0
2025-04-05 12:00:00,83452.69,83550.68,83121.77,83281.41,447.96567,37307212.6291947,30,0.0
2025-04-05 13:00:00,83281.41,83335.56,82519.37,82755.29,932.44573,77164816.79541169,30,0.0
2025-04-05 14:00:00,82755.29,83026.0,82672.33,82914.67,391.75612,32482329.4102804,30,0.0
2025-04-05 15:00:00,82914.67,82914.67,82379.95,82618.26,804.80511,66491597.827308595,30,0.0
2025-04-05 16:00:00,82618.25,82827.37,82607.05,82739.96,246.00324,20354298.237470403,30,0.0
2025-04-05 17:00:00,82739.96,82953.2,82681.65,82869.53,200.38381,16605712.1543093,30,0.0
2025-04-05 18:00:00,82869.53,83109.46,82854.8,83036.13,308.68973,25632400.5499449,30,0.0
2025-04-05 19:00:00,83036.14,83146.0,82779.62,82860.0,219.10666,18155177.8476,30,0.0
2025-04-05 20:00:00,82859.99,83113.67,82833.0,83075.47,404.2801,33585759.319147,30,0.0
2025-04-05 21:00:00,83075.48,83237.34,82902.53,82913.89,332.10636,27536230.2013404,30,0.0
2025-04-05 22:00:00,82913.88,83212.18,82913.88,83188.41,389.57973,32408518.3069293,30,0.0
2025-04-05 23:00:00,83188.4,83688.0,83128.73,83537.99,463.28934,38702260.2520266,30,0.0
2025-04-06 00:00:00,83537.99,83620.01,83422.91,83527.22,286.56934,23936340.3074348,34,0.0
2025-04-06 01:00:00,83527.22,83817.63,83422.0,83428.97,364.62107,30419960.310397897,34,0.0
2025-04-06 02:00:00,83428.98,83494.43,83274.88,83300.01,242.19659,20174978.368965898,34,0.0
2025-04-06 03:00:00,83300.01,83403.46,83163.45,83344.14,316.06865,26342469.815210998,34,0.0
2025-04-06 04:00:00,83344.14,83500.0,83233.04,83499.99,204.86026,17105829.6613974,34,0.0
2025-04-06 05:00:00,83499.99,83533.01,83312.02,83450.01,301.5538,25164667.625538,34,0.0
2025-04-06 06:00:00,83450.0,83468.0,83110.23,83110.24,211.74296,17598008.223910403,34,0.0
2025-04-06 07:00:00,83110.24,83207.22,83024.96,83024.96,287.04301,23831734.4235296,34,0.0
2025-04-06 08:00:00,83024.97,83051.33,82727.27,83034.26,452.85296,37602310.422409594,34,0.0
2025-04-06 09:00:00,83034.27,83172.0,82933.96,83075.15,141.85704,11784794.876556,34,0.0
2025-04-06 10:00:00,83075.15,83075.15,82716.49,82870.25,266.71228,22102513.321670003,34,0.0
2025-04-06 11:00:00,82870.26,82921.48,82666.0,82855.99,346.58534,28716671.4651866,34,0.0
2025-04-06 12:00:00,82855.99,82981.14,82642.39,82697.99,379.84754,31412628.0644446,34,0.0
2025-04-06 13:00:00,82698.0,82839.87,82230.43,82306.01,877.13597,72193561.9181797,34,0.0
2025-04-06 14:00:00,82306.01,82793.0,82217.83,82667.07,748.43351,61870805.3615157,34,0.0
2025-04-06 15:00:00,82667.08,82819.74,82400.0,82548.36,525.55568,43383759.47268481,34,0.0
2025-04-06 16:00:00,82548.36,82554.15,81920.0,81970.0,1125.6903,92272833.891,34,0.0
2025-04-06 17:00:00,81969.99,81982.43,80562.0,80808.81,2740.82185,221482552.12049848,34,0.0
2025-04-06 18:00:00,80808.81,80808.81,78694.99,79107.3,4445.72747,351689496.687531,34,0.0
2025-04-06 19:00:00,79107.29,79859.73,78839.89,79614.35,1892.03092,150632811.875702,34,0.0
2025-04-06 20:00:00,79614.34,79890.16,78539.44,78867.99,2279.67564,179793435.5787636,34,0.0
2025-04-06 21:00:00,78867.99,79681.81,78720.0,78950.61,1342.55207,105995304.8832627,34,0.0
2025-04-06 22:00:00,78950.61,79130.44,77800.0,78063.66,4224.44881,329775935.5912446,34,0.0
2025-04-06 23:00:00,78063.67,78709.16,77153.83,78430.0,3938.1313,308867637.859,34,0.0
2025-04-07 00:00:00,78430.0,78520.0,77419.9,78327.87,2646.04264,207258883.9203768,23,0.0
2025-04-07 01:00:00,78327.86,79347.46,78318.0,79142.01,2024.95477,160258990.65688768,23,0.0
2025-04-07 02:00:00,79142.01,79220.0,78392.15,78447.42,1208.89648,94834809.90308161,23,0.0
2025-04-07 03:00:00,78447.42,78507.81,77354.0,77707.77,2435.51362,189258332.21482742,23,0.0
2025-04-07 04:00:00,77707.78,77984.0,76666.0,76989.92,3062.66495,235794329.48730397,23,0.0
2025-04-07 05:00:00,76989.92,77500.0,76666.01,76942.82,2272.40108,174844947.26624563,23,0.0
2025-04-07 06:00:00,76942.82,77299.99,74555.0,74810.01,9248.78671,691901826.2629671,23,0.0
2025-04-07 07:00:00,74810.0,75491.06,74508.0,75126.01,4359.45526,327508479.4573126,23,0.0
2025-04-07 08:00:00,75126.01,76843.47,75085.74,76266.89,3895.35955,297086958.3102995,23,0.0
